Data,Est.class,Peak,AR,Dimming
2023-4-12,C1,08:46,AR3276,11
2023-4-12,C4,11:56,AR3276,32
2023-4-12,C3,23:48,,44
2023-4-13,C2,01:24,AR3279,42
2023-4-13,C1,02:26,AR3279,18
2023-4-13,C1,08:02,AR3279,6
2023-4-13,C1,08:22,,57
2023-4-13,C3,10:44,AR3272,44
2023-4-13,C1,11:00,AR3279,31
2023-4-14,C1,11:10,,63
2023-4-14,C4,16:20,,119
2023-4-14,C3,17:04,,27
2023-4-14,C1,19:14,AR3280,20
2023-4-14,C2,20:48,,55
2023-4-14,C4,23:28,,20
2023-4-15,C2,07:18,AR3280,55
2023-4-15,C3,09:16,AR3282,33
2023-4-15,C1,17:24,AR3280,43
2023-4-16,C1,03:46,AR3281,19
2023-4-16,C2,07:14,AR3280,106
2023-4-16,C4,17:50,,28
2023-4-16,C2,19:56,AR3280,22
2023-4-17,C2,04:18,AR3280,32
2023-4-17,C6,06:36,AR3283,12
2023-4-17,C3,14:36,AR3283,17
2023-4-18,C1,23:08,,27
2023-4-19,C1,04:34,AR3272,10
2023-4-19,C2,08:58,,39
2023-4-20,C1,09:26,AR3281,18
2023-4-21,M1,18:20,AR3283,68
2023-4-21,C2,22:24,AR3279,12
2023-4-22,C2,01:50,AR3279,17
2023-4-27,C2,01:04,AR3289,16
2023-4-27,M2,11:14,AR3288,31
2023-4-27,C1,19:56,AR3288,25
2023-4-28,C3,01:30,AR3285,84
2023-4-28,C1,05:32,AR3288,30
2023-4-28,C3,16:06,AR3289,37
2023-4-28,C1,18:20,AR3288,48
2023-4-28,C5,21:54,AR3288,125
2023-4-28,C2,23:38,AR3285,22
2023-4-29,C2,08:42,AR3288,23
2023-4-29,C4,10:24,AR3285,35
2023-4-29,C2,13:30,AR3285,31
2023-4-29,C2,14:22,AR3292,49
2023-4-29,C2,20:08,AR3288,62
2023-4-30,C2,08:50,AR3288,54
2023-4-30,C2,15:04,AR3285,76
2023-4-30,M2,20:36,,69
2023-4-30,C3,01:22,AR3293,430
2023-5-1,C2,01:24,AR3288,29
2023-5-1,M2,13:10,AR3288,11
2023-5-1,C4,14:34,AR3293,79
2023-5-1,C1,21:48,AR3288,6
2023-5-1,C4,22:44,,54
2023-5-2,C2,04:44,AR3288,6
2023-5-2,C1,06:06,AR3288,14
2023-5-2,C1,06:08,AR3293,20
2023-5-2,C1,17:34,AR3288,16
2023-5-2,C2,18:20,AR3288,43
2023-5-3,C1,05:02,AR3288,27
2023-5-3,C5,07:46,,48
2023-5-3,M1,09:48,AR3293,44
2023-5-3,M1,10:46,AR3293,47
2023-5-3,C6,12:38,AR3293,38
2023-5-3,C4,13:52,AR3293,34
2023-5-3,C1,20:58,AR3293,13
2023-5-4,C2,02:18,,31
2023-5-4,M2,08:54,AR3296,106
2023-5-4,C3,19:12,,149
2023-5-5,C2,05:38,,34
2023-5-5,C6,07:10,AR3297,25
2023-5-5,C9,08:12,AR3296,117
2023-5-5,C6,15:34,AR3296,42
2023-5-5,C3,22:34,,30
2023-5-6,C2,04:14,AR3296,50
2023-5-6,C1,15:00,AR3296,9
2023-5-6,C3,22:00,AR3299,44
2023-5-7,C9,22:46,AR3296,135
2023-5-8,C3,02:26,AR3296,27
2023-5-8,C1,06:50,AR3296,12
2023-5-8,C1,08:42,AR3296,18
2023-5-8,C2,10:04,AR3296,14
2023-5-8,M1,14:24,AR3296,11
2023-5-8,C1,16:14,AR3296,18
2023-5-8,M1,20:30,AR3296,20
2023-5-8,C5,20:46,AR3296,19
2023-5-8,C1,22:06,AR3296,48
2023-5-9,C3,03:02,AR3296,47
2023-5-9,M4,03:58,AR3296,35
2023-5-9,C7,06:16,AR3296,21
2023-5-9,C2,08:22,AR3296,26
2023-5-9,C2,09:30,AR3296,16
2023-5-9,C5,10:26,AR3296,31
2023-5-9,C3,11:22,AR3296,8
2023-5-9,C2,12:14,AR3296,41
2023-5-9,C2,12:34,AR3299,27
2023-5-9,C2,14:06,AR3296,9
2023-5-9,C3,14:50,AR3296,25
2023-5-9,M2,19:14,AR3296,56
2023-5-9,C7,20:10,AR3296,1
2023-5-9,M2,20:54,AR3296,55
2023-5-10,C1,01:44,AR3296,23
2023-5-10,C2,04:24,AR3296,14
2023-5-10,M2,14:24,AR3296,28
2023-5-10,C3,15:00,AR3296,27
2023-5-10,C1,18:44,AR3293,10
2023-5-10,C1,20:02,AR3296,46
2023-5-10,C2,22:20,AR3293,17
2023-5-11,C1,00:52,AR3296,24
2023-5-11,C1,04:42,AR3296,24
2023-5-11,M1,09:06,AR3294,20
2023-5-11,C1,13:06,AR3296,10
2023-5-11,C2,14:06,AR3296,44
2023-5-11,C3,18:26,AR3297,8
2023-5-11,M2,18:32,AR3294,40
2023-5-11,C1,20:20,AR3296,14
2023-5-12,C2,11:40,AR3297,15
2023-5-12,C3,13:42,AR3296,55
2023-5-12,C1,15:32,AR3293,12
2023-5-12,C5,01:14,,126
2023-5-13,C2,10:30,AR3296,16
2023-5-13,C2,18:52,,33
2023-5-13,C1,20:56,AR3305,8
2023-5-14,C2,04:10,AR3300,39
2023-5-14,C3,09:22,,11
2023-5-16,C1,12:20,,39
2023-5-16,M4,16:46,,47
2023-5-16,C1,22:54,,29
2023-5-17,C3,14:58,,74
2023-5-17,C2,15:36,,41
2023-5-17,C5,16:42,,36
2023-5-17,C2,18:56,,58
2023-5-17,C2,19:48,,31
2023-5-17,C4,22:08,,114
2023-5-18,C4,03:34,,121
2023-5-18,C5,06:34,,66
2023-5-18,C6,07:02,,42
2023-5-18,C5,10:26,,83
2023-5-18,M2,12:56,,122
2023-5-18,C6,18:00,,113
2023-5-18,M3,21:12,,130
2023-5-19,C1,00:18,,12
2023-5-18,M2,00:52,AR3311,95
2023-5-19,C8,03:20,AR3311,68
2023-5-19,M1,05:14,AR3311,41
2023-5-19,C4,12:52,AR3311,237
2023-5-19,C3,17:38,AR3311,110
2023-5-19,C2,19:20,,11
2023-5-19,M1,20:36,AR3311,116
2023-5-20,C1,00:26,AR3312,13
2023-5-20,C4,04:52,AR3312,24
2023-5-20,C2,07:24,AR3312,12
2023-5-20,M4,07:34,AR3311,130
2023-5-20,M2,08:26,AR3311,60
2023-5-20,C3,09:30,AR3312,10
2023-5-20,C2,09:34,AR3305,90
2023-5-20,C7,11:08,AR3311,74
2023-5-20,M3,12:38,AR3311,50
2023-5-20,M3,15:02,AR3311,70
2023-5-20,C7,19:04,AR3311,106
2023-5-20,C1,19:48,AR3312,9
2023-5-20,C2,20:26,AR3305,51
2023-5-20,C1,21:06,AR3311,9
2023-5-20,M4,23:08,AR3311,62
2023-5-21,C4,02:26,AR3311,18
2023-5-21,C2,03:20,AR3311,56
2023-5-21,C2,08:04,AR3305,33
2023-5-21,C2,08:48,AR3311,23
2023-5-21,C2,11:40,,89
2023-5-21,C3,15:22,,49
2023-5-21,M1,16:20,AR3311,29
2023-5-21,C1,21:12,AR3311,35
2023-5-21,C6,22:10,,81
2023-5-22,C4,01:14,AR3311,19
2023-5-22,C1,03:44,AR3311,35
2023-5-22,C2,04:58,AR3311,18
2023-5-22,C1,09:58,AR3311,30
2023-5-22,C4,13:28,AR3311,7
2023-5-22,C9,13:40,AR3312,16
2023-5-22,C2,14:18,AR3311,10
2023-5-22,C1,18:48,AR3312,12
2023-5-23,C2,07:18,AR3311,22
2023-5-23,C3,12:14,AR3311,54
2023-5-23,C1,14:18,,15
2023-5-23,C2,16:50,AR3311,25
2023-5-24,C3,08:46,AR3311,42
2023-5-24,C3,10:28,AR3311,25
2023-5-24,M1,17:28,AR3311,73
2023-5-24,C2,18:20,AR3315,44
2023-5-24,C2,19:20,AR3311,28
2023-5-25,C3,05:48,AR3311,24
2023-5-25,C2,08:24,AR3314,8
2023-5-25,C5,14:50,AR3312,15
2023-5-26,C2,18:00,AR3314,31
2023-5-26,C2,23:04,AR3311,31
2023-5-26,C4,23:08,AR3315,37
2023-5-27,C4,04:38,AR3314,8
2023-5-27,C1,15:56,AR3311,32
2023-5-27,C4,19:28,AR3312,16
2023-5-28,C4,10:38,AR3315,32
2023-5-29,C1,18:22,AR3310,9
2023-5-29,C2,18:32,AR3315,9
2023-5-30,C1,00:22,,11
2023-5-30,C3,08:16,,20
2023-5-30,C7,10:24,,18
2023-5-30,M1,13:40,AR3315,6
2023-5-30,C2,16:54,AR3319,24
2023-5-30,C6,04:50,,235
2023-5-31,C4,06:14,,66
2023-5-31,C4,08:48,,81
2023-5-31,C3,11:14,,79
2023-5-31,C3,12:28,AR3319,4
2023-5-31,C4,20:24,,207
2023-5-31,M2,23:10,,87
2023-6-1,C6,00:46,AR3313,31
2023-6-1,C1,09:46,AR3315,36
2023-6-1,C3,11:32,AR3315,44
2023-6-1,C2,19:14,AR3323,64
2023-6-1,C2,20:50,AR3323,66
2023-6-2,C5,02:42,,13
2023-6-2,C1,14:14,,9
2023-6-2,C2,15:30,,17
2023-6-2,C4,22:54,AR3323,30
2023-6-3,C2,00:28,AR3323,49
2023-6-3,C1,18:50,,14
2023-6-3,C1,21:02,,21
2023-6-3,C2,02:06,,153
2023-6-4,C3,03:54,AR3323,32
2023-6-4,C1,09:54,,25
2023-6-4,C2,12:12,AR3323,10
2023-6-4,C3,14:42,,37
2023-6-4,C1,17:08,AR3323,33
2023-6-4,C2,00:20,AR3327,393
2023-6-5,C1,02:58,AR3323,38
2023-6-5,C1,21:38,,19
2023-6-6,C2,19:02,AR3327,89
2023-6-28,C7,08:50,AR3340,42
2023-6-28,C2,19:00,AR3351,12
2023-6-29,C1,04:06,AR3348,22
2023-6-29,M1,14:20,AR3351,13
2023-6-29,C5,14:46,AR3351,23
2023-6-29,C1,22:10,AR3354,34
2023-6-30,C2,07:40,,28
2023-6-30,C2,10:14,AR3354,26
2023-6-30,C1,13:56,AR3354,15
2023-7-1,C1,14:28,,31
2023-7-1,C2,19:20,,14
2023-7-1,C2,22:26,,20
2023-7-2,C8,02:38,AR3359,15
2023-7-2,C2,03:00,AR3359,16
2023-7-2,C2,08:46,AR3358,21
2023-7-2,C3,08:58,AR3354,26
2023-7-2,C3,21:28,AR3358,10
2023-7-2,M7,00:16,AR3354,122
2023-7-3,C1,01:48,,16
2023-7-3,C6,06:56,AR3358,39
2023-7-3,C1,12:38,AR3359,45
2023-7-3,C2,15:24,AR3358,27
2023-7-3,C2,18:24,AR3358,53
2023-7-3,C1,20:58,AR3359,38
2023-7-3,C4,21:18,AR3360,18
2023-7-4,C6,06:42,AR3360,3
2023-7-4,C1,07:26,AR3354,42
2023-7-4,C8,12:46,,62
2023-7-4,C2,14:38,,30
2023-7-4,C5,19:38,,55
2023-7-4,C1,21:40,AR3359,34
2023-7-4,C3,23:46,,111
2023-7-5,C2,11:02,,155
2023-7-5,C1,15:50,AR3359,25
2023-7-5,C1,18:20,,12
2023-7-5,C7,19:12,,132
2023-7-6,C4,04:48,AR3360,20
2023-7-6,C5,11:06,,74
2023-7-7,M1,06:34,AR3359,34
2023-7-7,C2,07:36,AR3359,15
2023-7-8,C2,01:56,AR3361,35
2023-7-8,C1,11:44,AR3361,30
2023-7-8,C2,00:18,AR3366,37
2023-7-9,C2,11:56,AR3366,44
2023-7-9,C1,14:02,AR3359,16
2023-7-9,C1,18:14,AR3359,9
2023-7-9,C2,23:26,AR3358,22
2023-7-9,C3,23:58,AR3366,20
2023-7-10,C1,00:48,AR3358,56
2023-7-10,C4,02:00,AR3361,14
2023-7-10,M2,04:06,AR3358,46
2023-7-10,C2,05:40,AR3366,34
2023-7-10,C1,06:52,,37
2023-7-10,C1,09:54,,14
2023-7-10,C1,10:26,AR3367,16
2023-7-10,C1,19:44,,310
2023-7-10,C7,22:24,AR3358,43
2023-7-11,C1,08:54,,198
2023-7-11,C4,14:40,,140
2023-7-11,C4,16:16,,59
2023-7-11,M2,18:10,,52
2023-7-11,M2,22:18,,172
2023-7-11,C2,23:52,AR3368,72
2023-7-12,C4,04:54,,159
2023-7-12,C4,05:18,AR3361,39
2023-7-12,C2,08:46,AR3361,35
2023-7-12,M1,09:02,,117
2023-7-12,C2,10:22,,65
2023-7-12,C2,10:30,AR3361,8
2023-7-12,C3,01:00,,268
2023-7-13,C2,08:16,,64
2023-7-13,C2,10:02,,42
2023-7-13,C5,13:08,,52
2023-7-13,C2,13:52,,22
2023-7-13,C1,14:30,,47
2023-7-13,C2,19:22,,38
2023-7-13,C1,19:24,AR3361,29
2023-7-13,C7,19:26,,64
2023-7-13,C2,22:50,AR3363,14
2023-7-13,C1,23:14,,30
2023-7-14,C1,00:32,AR3372,6
2023-7-14,C4,09:42,AR3363,25
2023-7-14,C5,12:16,AR3372,35
2023-7-14,C3,14:20,,26
2023-7-14,C6,18:48,AR3370,25
2023-7-14,C2,19:58,AR3370,24
2023-7-15,C3,00:20,,15
2023-7-15,M1,07:48,AR3363,33
2023-7-15,M2,10:12,AR3372,16
2023-7-15,C2,20:04,AR3363,6
2023-7-16,C6,08:28,AR3372,5
2023-7-16,C1,08:42,AR3363,14
2023-7-16,M1,15:10,AR3372,7
2023-7-16,M2,17:54,AR3363,36
2023-7-16,C2,19:16,AR3363,15
2023-7-17,C2,04:02,AR3363,17
2023-7-17,C1,04:48,AR3373,30
2023-7-17,C1,06:08,AR3373,15
2023-7-17,C2,07:00,AR3373,37
2023-7-17,C2,09:32,AR3363,23
2023-7-17,C2,15:18,AR3372,12
2023-7-17,C1,18:34,,28
2023-7-17,C2,22:10,AR3373,35
2023-7-17,M2,23:00,AR3363,27
2023-7-17,C1,23:28,AR3372,12
2023-7-17,M4,00:36,,155
2023-7-18,C2,05:58,AR3372,22
2023-7-18,C1,06:14,AR3373,7
2023-7-18,C5,07:00,,16
2023-7-18,C2,09:08,AR3373,7
2023-7-18,C2,12:54,,14
2023-7-18,C1,15:44,,24
2023-7-18,C1,17:30,AR3372,5
2023-7-18,C1,18:32,,23
2023-7-18,C8,20:00,AR3376,19
2023-7-18,C3,20:36,,24
2023-7-18,C3,22:46,,12
2023-7-19,C5,11:02,,116
2023-7-19,M2,17:32,,51
2023-7-20,C3,19:50,AR3373,14
2023-7-22,M2,03:46,AR3372,40
2023-7-22,C3,04:34,AR3373,37
2023-7-22,C2,11:04,AR3372,25
2023-7-23,C3,04:56,AR3373,24
2023-7-23,C1,14:38,AR3376,59
2023-7-23,C2,15:10,AR3372,19
2023-7-24,C4,00:30,AR3379,20
2023-7-24,C5,05:54,,86
2023-7-24,C2,17:50,AR3380,25
2023-7-24,C1,18:04,AR3373,11
2023-7-25,M1,02:14,AR3376,71
2023-7-25,C1,06:08,AR3373,11
2023-7-25,C7,21:20,AR3380,22
2023-7-25,C2,21:32,AR3376,90
2023-7-25,C1,23:56,AR3382,14
2023-7-26,C3,00:48,AR3384,26
2023-7-25,C1,01:08,AR3376,71
2023-7-26,C6,04:32,AR3376,75
2023-7-26,C4,05:22,AR3380,39
2023-7-26,C1,06:14,AR3376,32
2023-7-26,C2,06:42,AR3380,9
2023-7-26,C3,08:48,AR3380,22
2023-7-26,M3,10:42,AR3376,61
2023-7-26,C2,12:38,AR3376,43
2023-7-26,C4,15:28,AR3380,31
2023-7-26,C6,16:16,AR3376,47
2023-7-26,C2,17:18,AR3376,26
2023-7-26,C1,19:02,AR3376,16
2023-7-26,C1,22:00,,28
2023-7-27,C4,00:42,AR3380,25
2023-7-27,C1,01:12,AR3376,11
2023-7-27,C1,01:30,,40
2023-7-27,C1,02:26,AR3376,72
2023-7-27,C1,02:46,,19
2023-7-27,C1,04:22,AR3376,68
2023-7-27,C1,05:14,,54
2023-7-27,C1,06:32,,13
2023-7-27,C6,10:02,,44
2023-7-27,C2,13:52,AR3376,9
2023-7-27,C8,22:44,,54
2023-7-27,C2,23:00,,40
2023-7-28,C3,01:56,,71
2023-7-28,C1,02:14,AR3380,26
2023-7-28,C3,06:36,,7
2023-7-28,C2,11:04,AR3380,15
2023-7-28,C5,15:02,,24
2023-7-28,M3,16:06,,38
2023-7-28,C4,21:04,,16
2023-7-29,C5,10:44,AR3390,45
2023-7-29,C2,13:22,AR3380,11
2023-7-29,C6,16:28,AR3380,38
2023-7-29,C2,23:46,AR3379,23
2023-7-30,C3,04:56,AR3379,21
2023-7-30,M2,08:28,AR3390,23
2023-7-30,C1,13:18,AR3380,8
2023-7-31,C2,04:56,AR3390,24
2023-7-31,C4,08:54,AR3390,7
2023-7-31,C2,09:44,AR3390,20
2023-7-31,C5,02:14,AR3380,221
2023-8-1,C7,05:00,AR3380,92
2023-8-1,C2,08:38,AR3380,9
2023-8-1,C5,09:12,AR3380,14
2023-8-1,C4,10:06,AR3380,79
2023-8-1,C1,11:22,,42
2023-8-1,C1,12:46,AR3384,6
2023-8-1,C7,14:12,AR3380,97
2023-8-1,C2,20:10,,7
2023-8-1,C5,21:56,AR3380,40
2023-8-1,C3,00:28,AR3380,106
2023-8-2,C2,05:22,AR3380,114
2023-8-2,C6,08:16,AR3380,23
2023-8-2,C2,08:54,AR3386,14
2023-8-2,C4,09:38,AR3386,62
2023-8-2,C2,11:20,AR3380,106
2023-8-2,C5,14:54,AR3380,15
2023-8-2,C5,17:22,,112
2023-8-2,C4,19:22,AR3380,147
2023-8-2,C3,21:28,AR3380,241
2023-8-3,C1,02:18,,15
2023-8-3,C3,09:12,AR3380,41
2023-8-3,C4,11:56,AR3380,21
2023-8-3,C2,13:46,AR3380,57
2023-8-3,C1,20:26,AR3380,31
2023-8-3,C2,23:56,,21
2023-8-4,M1,04:32,AR3386,76
2023-8-4,C1,13:08,,79
2023-8-4,C1,19:56,,81
2023-8-4,C1,20:02,AR3387,8
2023-8-5,C4,03:10,,72
2023-8-5,C2,05:32,AR3387,20
2023-8-5,C7,08:10,AR3386,20
2023-8-5,C6,09:52,,56
2023-8-5,C3,19:20,AR3387,19
2023-8-5,M9,22:30,,160
2023-8-5,C1,22:42,AR3392,13
2023-8-6,C3,11:10,,30
2023-8-6,C1,16:40,AR3387,23
2023-8-6,M4,18:44,,93
2023-8-7,M2,04:48,,24
2023-8-7,C7,16:30,AR3387,189
2023-8-7,M7,21:18,,176
2023-8-7,C4,00:04,,23
2023-8-8,C2,02:52,AR3387,100
2023-8-8,M1,09:36,,42
2023-8-8,C4,18:36,AR3394,41
2023-8-8,C1,23:00,,36
2023-8-10,C2,00:36,AR3394,20
2023-8-10,C3,02:50,,41
2023-8-10,C1,08:38,,19
2023-8-10,C1,16:00,AR3395,23
2023-8-10,C2,20:26,,85
2023-8-10,C5,22:32,,23
2023-8-10,C4,23:26,AR3395,49
2023-8-11,C1,02:16,,25
2023-8-11,C3,05:02,,86
2023-8-11,C2,11:26,AR3395,27
2023-8-11,C1,19:14,AR3395,18
2023-8-11,C1,23:14,AR3395,21
2023-8-11,C2,00:06,,201
2023-8-12,C6,09:20,AR3395,13
2023-8-12,C1,09:38,AR3395,9
2023-8-12,C4,10:50,AR3395,17
2023-8-12,C3,19:06,AR3397,31
2023-8-12,C3,23:54,AR3395,23
2023-8-14,C6,21:20,,62
2023-8-15,C1,01:40,,18
2023-8-16,C1,13:56,,29
2023-8-17,C1,02:58,,34
2023-8-17,C1,08:44,,21
2023-8-17,C4,12:44,AR3397,52
2023-8-18,C1,02:56,AR3405,14
2023-8-18,C2,19:40,AR3409,36
2023-8-18,C2,21:40,AR3409,27
2023-8-19,C3,06:50,,4
2023-8-20,C3,06:28,AR3409,28
2023-8-20,C2,12:34,,18
2023-8-20,C2,19:54,,43
2023-8-21,C3,23:50,,34
2023-8-22,C6,23:12,AR3405,58
2023-8-23,C1,01:32,AR3415,13
2023-8-23,C2,10:32,,14
2023-8-23,C2,14:10,AR3405,8
2023-8-24,C2,22:20,AR3405,31
2023-8-25,C7,01:28,AR3415,35
2023-8-25,C2,15:50,AR3405,16
2023-8-26,C7,23:18,,148
2023-8-29,C2,23:46,AR3417,48
2023-8-30,C2,16:50,AR3415,19
2023-9-1,C1,22:26,,40
2023-9-1,C4,22:26,,16
2023-9-3,C2,11:56,,10
2023-9-23,C2,05:50,AR3443,19
2023-9-23,C1,07:14,AR3442,10
2023-9-23,C1,07:22,,22
2023-9-23,C1,09:06,AR3443,22
2023-9-23,C2,09:20,AR3442,27
2023-9-23,C1,13:16,AR3442,18
2023-9-23,C3,15:22,AR3442,22
2023-9-23,C1,19:42,AR3442,30
2023-9-23,M1,20:52,,48
2023-9-24,C2,01:34,AR3442,37
2023-9-24,M2,03:36,AR3442,50
2023-9-24,C2,06:28,AR3442,23
2023-9-24,C4,10:26,AR3442,51
2023-9-24,C2,12:12,AR3442,25
2023-9-24,C4,15:02,AR3443,11
2023-9-24,C1,16:20,AR3442,19
2023-9-24,C1,17:20,AR3438,16
2023-9-24,C4,22:34,AR3442,122
2023-9-25,C2,08:14,,30
2023-9-25,C4,08:16,AR3445,27
2023-9-25,C1,19:06,AR3445,13
2023-9-25,C1,21:10,AR3445,15
2023-9-25,C1,22:34,AR3445,25
2023-9-26,C2,04:30,AR3445,23
2023-9-26,C1,14:14,,20
2023-9-26,C1,16:20,AR3445,23
2023-9-27,C2,05:50,,38
2023-9-27,C1,18:34,AR3449,10
2023-9-28,C3,00:22,AR3450,7
2023-9-28,C1,04:06,AR3450,12
2023-9-28,C1,06:12,AR3450,17
2023-9-28,M1,09:10,AR3450,10
2023-9-28,C1,09:26,,18
2023-9-28,C1,17:20,AR3445,21
2023-9-29,C3,18:26,,27
2023-9-29,C2,20:12,,28
2023-9-29,C2,22:32,AR3449,18
2023-9-30,C1,01:16,AR3449,42
2023-9-30,C1,01:20,,23
2023-9-30,C4,04:12,,19
2023-9-30,C3,06:02,AR3445,23
2023-9-30,C1,10:52,,10
2023-9-30,C8,12:04,AR3445,18
2023-9-30,C2,12:34,,59
2023-9-30,C2,14:50,AR3450,19
2023-9-30,C8,16:46,,110
2023-9-30,C1,17:22,,32
2023-9-30,C2,18:28,,48
2023-9-30,C4,21:54,,75
2023-9-30,M2,01:38,AR3451,120
2023-10-1,C4,03:28,AR3445,9
2023-10-1,C1,04:10,AR3451,53
2023-10-1,C2,09:58,AR3451,66
2023-10-1,C1,14:36,,31
2023-10-1,C1,22:48,AR3450,17
2023-10-1,C2,23:14,AR3449,18
2023-10-2,C1,03:34,AR3450,21
2023-10-2,C2,04:36,AR3450,24
2023-10-2,C1,09:08,AR3449,8
2023-10-2,C2,12:02,AR3450,22
2023-10-2,M1,12:50,,38
2023-10-3,C1,09:46,AR3450,15
2023-10-8,C6,03:42,AR3460,16
2023-10-8,C1,12:42,AR3451,7
2023-10-9,C2,05:36,AR3451,16
2023-10-9,C2,08:40,AR3451,31
2023-10-9,C4,11:50,AR3451,20
2023-10-9,C4,19:24,AR3451,54
2023-10-9,C1,23:02,AR3460,16
2023-10-10,C8,02:18,AR3452,65
2023-10-10,C1,10:50,AR3451,16
2023-10-10,M1,12:28,AR3452,36
2023-10-10,C1,13:58,,18
2023-10-10,C2,21:34,AR3460,30
2023-10-11,C1,01:12,AR3464,22
2023-10-11,C2,09:40,AR3451,26
2023-10-11,C2,14:46,,15
2023-10-11,C1,22:12,,19
2023-10-12,C7,03:58,AR3460,59
2023-10-12,C5,05:08,,48
2023-10-14,C6,05:20,AR3460,31
2023-10-14,C1,16:26,,21
2023-10-15,C2,16:36,AR3464,20
2023-10-16,C4,11:18,AR3467,71
2023-10-16,C1,12:36,AR3464,9
2023-10-16,C7,16:08,,43
2023-10-16,C1,20:24,AR3460,24
2023-10-17,C1,05:06,AR3463,41
2023-10-20,C2,05:10,,52
2023-10-20,C1,23:32,,12
2023-10-24,C2,00:06,,27
2023-10-25,C2,22:46,AR3471,10
2023-10-26,C3,13:28,AR3471,9
2023-10-26,C2,16:50,AR3471,26
2023-10-26,C9,23:52,,100
2023-10-29,C2,07:48,AR3474,15
2023-10-29,C1,09:04,AR3474,16
2023-10-29,C3,11:48,AR3474,20
2023-10-29,C5,13:12,AR3474,13
2023-10-29,C1,14:04,AR3474,13
2023-10-29,C1,19:38,AR3474,30
2023-10-31,C3,00:28,AR3473,14
2023-10-31,C1,22:00,AR3474,6
2023-11-1,C3,01:02,,74
2023-11-1,C5,06:46,,191
2023-11-1,C3,13:10,,84
2023-11-2,C1,02:00,AR3474,7
2023-11-2,C3,06:36,,79
2023-11-2,C2,11:26,,23
2023-11-2,C5,12:24,AR3474,2
2023-11-2,C8,19:26,,18
2023-11-2,C2,22:52,AR3473,12
2023-11-3,C1,01:34,,32
2023-11-3,C1,22:56,,34
2023-11-5,C9,11:44,AR3480,21
2023-11-5,M1,14:34,AR3480,6
2023-11-5,C2,14:46,AR3480,14
2023-11-5,C2,17:44,AR3480,15
2023-11-5,C3,21:36,AR3480,16
2023-11-5,C2,22:04,,50
2023-11-5,C2,01:16,,60
2023-11-6,C4,03:36,,21
2023-11-7,C1,23:04,,33
2023-11-8,C2,03:12,AR3483,38
2023-11-8,C3,08:50,AR3483,27
2023-11-8,C2,20:16,AR3483,25
2023-11-10,C1,12:20,AR3477,18
2023-11-11,C5,04:00,AR3483,4
2023-11-11,C1,06:10,AR3483,17
2023-11-11,C2,08:42,AR3477,15
2023-11-11,C1,09:16,AR3483,15
2023-11-11,C1,12:38,AR3484,27
2023-11-11,C6,17:38,AR3477,36
2023-11-11,C1,18:34,AR3483,28
2023-11-11,C3,18:38,AR3477,20
2023-11-12,C5,04:44,AR3484,23
2023-11-13,C2,13:32,AR3484,54
2023-11-13,C1,16:34,AR3484,57
2023-11-13,C1,21:02,AR3484,32
2023-11-14,C1,11:16,,46
2023-11-14,C1,14:52,AR3485,12
2023-11-14,C1,15:38,,20
2023-11-14,C1,17:42,,27
2023-11-14,C3,18:16,,25
2023-11-14,C1,19:54,,25
2023-11-14,C5,23:06,,37
2023-11-15,C6,04:02,,22
2023-11-15,C1,04:40,,21
2023-11-15,C8,12:14,,17
2023-11-16,C2,20:26,,23
2023-11-18,C3,05:56,,62
2023-11-18,C1,10:54,,14
2023-11-18,C2,16:54,,26
2023-11-18,C1,20:14,,31
2023-11-18,C7,22:42,,35
2023-11-18,C1,23:04,AR3489,36
2023-11-19,C1,03:18,,29
2023-11-19,C1,05:12,,13
2023-11-19,C2,08:34,AR3489,24
2023-11-19,C2,22:06,,31
2023-11-20,C1,07:46,,43
2023-11-20,C3,09:12,,34
2023-11-20,C1,10:16,,12
2023-11-20,C4,12:40,,27
2023-11-20,C1,14:08,AR3491,15
2023-11-21,C3,00:52,,50
2023-11-21,C3,01:26,,23
2023-11-21,C2,03:58,AR3489,22
2023-11-21,C1,07:20,AR3492,18
2023-11-21,C1,10:10,AR3492,27
2023-11-21,C2,13:54,AR3492,9
2023-11-21,C1,23:44,AR3495,16
2023-11-22,C2,01:14,AR3492,43
2023-11-22,C1,05:28,AR3492,27
2023-11-22,C3,06:32,AR3492,33
2023-11-22,C1,10:08,AR3492,53
2023-11-22,C2,12:04,,111
2023-11-22,C3,20:34,,80
2023-11-22,C1,00:08,AR3492,18
2023-11-23,C7,04:02,,63
2023-11-23,C2,13:20,,185
2023-11-23,C7,14:40,AR3490,29
2023-11-23,C1,15:24,AR3494,16
2023-11-23,C2,15:40,AR3490,10
2023-11-23,C1,18:42,AR3492,12
2023-11-23,C3,20:40,AR3490,8
2023-11-23,C1,21:08,AR3490,7
2023-11-24,C7,09:38,AR3499,22
2023-11-24,C4,10:46,AR3494,25
2023-11-24,C2,22:22,AR3495,59
2023-11-25,C2,14:44,,23
2023-11-26,C2,07:48,AR3490,9
2023-11-27,C1,08:22,AR3490,13
2023-11-27,C2,18:36,,35
2023-11-27,C3,18:58,AR3500,37
2023-11-27,C3,23:44,AR3503,50
2023-11-28,C1,00:48,AR3500,19
2023-11-28,C1,19:38,AR3502,14
2023-11-28,M4,19:56,AR3500,134
2023-11-28,C3,23:34,AR3499,16
